,Code,Company,SecurityID,MarketCapFull,MarketCapFreeFloat,Industry
1212,522229,TANEJA AEROSPACE & AVIATION LTD.,TANAA,"1,223.77 Cr.",599.65 Cr.,Capital Goods
1213,522231,CONART ENGINEERS LTD.,CONART,37.52 Cr.,18.76 Cr.,Construction
1214,522235,Minal Industries Limited,MINALIND,94.42 Cr.,38.71 Cr.,Services
1215,522237,SHIVAGRICO IMPLEMENTS LTD.,SHIVAGR,10.03 Cr.,3.81 Cr.,Capital Goods
1216,522241,M.M.FORGINGS LTD.,MMFL,"2,747.59 Cr.","1,208.94 Cr.",Automobile and Auto Components
1217,522245,IYKOT HITECH TOOLROOM LTD.,IYKOTHITE,30.83 Cr.,12.95 Cr.,Capital Goods
1218,522249,MAYUR UNIQUOTERS LTD.,MAYURUNIQ,"2,242.68 Cr.",897.07 Cr.,Consumer Durables
1219,522251,CENLUB INDUSTRIES LTD.,CENLUB,184.63 Cr.,79.39 Cr.,Capital Goods
1220,522257,RAJOO ENGINEERS LTD.,RAJOOENG,"1,510.55 Cr.",498.48 Cr.,Capital Goods
1221,522261,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.,DOLPHIN,"1,657.19 Cr.",381.15 Cr.,"Oil, Gas & Consumable Fuels"
1222,522267,VEEJAY LAKSHMI ENGINEERING WORKS LTD.,VJLAXMIE,26.39 Cr.,8.71 Cr.,Capital Goods
1223,522273,AHMEDABAD STEELCRAFT LTD.,AHMDSTE,16.63 Cr.,4.82 Cr.,Capital Goods
1224,522275,GE T&D India Ltd,GET&D,"27,888.59 Cr.","6,693.26 Cr.",Capital Goods
1225,522281,RAM RATNA WIRES LTD.,RAMRAT,"1,457.72 Cr.",379.01 Cr.,Capital Goods
1226,522287,Kalpataru Projects International Ltd,KPIL,"19,273.42 Cr.","11,371.32 Cr.",Construction
1227,522289,NMS Resources Global Ltd,NMSRESRC,20.42 Cr.,10.21 Cr.,Services
1228,522292,Candour Techtex Ltd,CANDOUR,69.53 Cr.,45.19 Cr.,Capital Goods
1229,522294,T & I GLOBAL LTD.,TIGLOB,144.30 Cr.,67.82 Cr.,Capital Goods
1230,522295,CONTROL PRINT LTD.,CONTROLPR,"1,500.50 Cr.",690.23 Cr.,Information Technology
1231,522650,BEMCO HYDRAULICS LTD.,BEMHY,276.85 Cr.,69.21 Cr.,Capital Goods
1232,523007,ANSAL BUILDWELL LTD.,ANSALBU,110.83 Cr.,45.44 Cr.,Realty
1233,523011,WEIZMANN LTD.,WEIZMANIND,205.06 Cr.,34.86 Cr.,Textiles
1234,523019,B.N.RATHI SECURITIES LTD.,BNRSEC,113.72 Cr.,35.25 Cr.,Financial Services
1235,523021,RISHI TECHTEX LTD.,RISHITECH,42.97 Cr.,27.93 Cr.,Capital Goods
1236,523023,SINCLAIRS HOTELS LTD.,SINCLAIR,645.11 Cr.,238.69 Cr.,Consumer Services
1237,523025,SAFARI INDUSTRIES (INDIA) LTD.,SAFARI,"10,058.73 Cr.","4,124.08 Cr.",Consumer Durables
1238,523054,BINAYAK TEX PROCESSORS LTD.,ZBINTXPP,56.76 Cr.,23.27 Cr.,Textiles
1239,523100,COSMO FERRITES LTD.,COSMOFE,238.19 Cr.,85.75 Cr.,Capital Goods
1240,523105,Cropster Agro Ltd,CROPSTER,"1,091.75 Cr.",10.92 Cr.,Capital Goods
1241,523113,FUTURISTIC SECURITIES LTD.,FUTURSEC,3.90 Cr.,1.44 Cr.,Financial Services
1242,523116,SANCO TRANS LTD.,SANCTRN,132.91 Cr.,34.56 Cr.,Services
1243,523120,ADOR MULTIPRODUCTS LTD.,ADORMUL,17.95 Cr.,10.23 Cr.,Fast Moving Consumer Goods
1244,523127,EIH ASSOCIATED HOTELS LTD.,EIHAHOTELS,"2,291.36 Cr.",572.84 Cr.,Consumer Services
1245,523144,MEDI-CAPS LTD.,MEDICAPQ,64.88 Cr.,31.79 Cr.,Healthcare
1246,523151,OTCO INTERNATIONAL LTD.,OTCO,9.13 Cr.,2.37 Cr.,Services
1247,523160,MORGANITE CRUCIBLE (INDIA) LTD.,MORGANITE,797.27 Cr.,199.32 Cr.,Capital Goods
1248,523186,B&A Packaging India Limited,BAPACK,48.69 Cr.,10.22 Cr.,Capital Goods
1249,523204,ABAN OFFSHORE LTD.,ABAN,409.49 Cr.,217.03 Cr.,"Oil, Gas & Consumable Fuels"
1250,523207,KOKUYO CAMLIN LTD.,KOKUYOCMLN,"1,445.38 Cr.",346.89 Cr.,Fast Moving Consumer Goods
1251,523222,SRM ENERGY LTD.,SRMENERGY,20.81 Cr.,6.04 Cr.,Power
1252,523229,BHARAT SEATS LTD.,BHARATSE,483.87 Cr.,120.97 Cr.,Automobile and Auto Components
1253,523232,CONTINENTAL PETROLEUMS LTD.,CONTPTR,45.85 Cr.,30.26 Cr.,"Oil, Gas & Consumable Fuels"
1254,523242,NB FOOTWEAR LTD.,NBFOOT,10.89 Cr.,3.27 Cr.,Consumer Durables
1255,523248,MACHINO PLASTICS LTD.,MACPLASQ,156.49 Cr.,37.56 Cr.,Automobile and Auto Components
1256,523260,PEARL POLYMERS LTD.,PEARLPOLY,63.42 Cr.,27.90 Cr.,Consumer Durables
1257,523261,VENKY'S (INDIA) LTD.,VENKEYS,"2,540.79 Cr.",863.87 Cr.,Fast Moving Consumer Goods
1258,523269,ADVANI HOTELS & RESORTS (INDIA) LTD.,ADVANIHOTR,745.33 Cr.,357.76 Cr.,Consumer Services
1259,523277,GV FILMS LTD.,GVFILM,70.43 Cr.,61.27 Cr.,"Media, Entertainment & Publication"
1260,523283,SUPERHOUSE LTD.,SUPERHOUSE,244.70 Cr.,85.64 Cr.,Consumer Durables
1261,523289,RAMA VISION LTD.,RAMAVISION,99.97 Cr.,45.98 Cr.,Services
1262,523301,TCPL PACKAGING LTD.,TCPLPACK,"1,893.80 Cr.",795.40 Cr.,Capital Goods
1263,523319,BALMER LAWRIE & CO.LTD.,BALMLAWRIE,"4,739.37 Cr.","1,800.96 Cr.",Diversified
1264,523323,KOVAI MEDICAL CENTER & HOSPITAL LTD.,KOVAI,"4,588.53 Cr.","1,927.18 Cr.",Healthcare
1265,523329,ELDECO HOUSING & INDUSTRIES LTD.,ELDEHSG,"1,130.06 Cr.",485.92 Cr.,Realty
1266,523351,STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,STDSHOE,6.06 Cr.,3.94 Cr.,Chemicals
1267,523367,DCM Shriram Limited,DCMSHRIRAM,"14,938.49 Cr.","4,630.93 Cr.",Diversified
1268,523369,DCM SHRIRAM INDUSTRIES LTD.,DCMSRIND,"1,661.12 Cr.",780.72 Cr.,Fast Moving Consumer Goods
1269,523371,MAWANA SUGARS LTD.,MAWANASUG,380.26 Cr.,140.69 Cr.,Fast Moving Consumer Goods
1270,523373,MINI DIAMONDS (INDIA) LTD.,MINID,20.75 Cr.,13.28 Cr.,Consumer Durables
1271,523384,MAHA RASHTRA APEX CORPORATION LTD.,MAHAPEXLTD,181.33 Cr.,67.09 Cr.,Financial Services
1272,523385,NILKAMAL LTD.,NILKAMAL,"2,849.83 Cr.",997.44 Cr.,Consumer Durables
1273,523387,TRITON CORP.LTD.,TRITON,9.59 Cr.,3.07 Cr.,Consumer Durables
1274,523391,NAHAR POLYFILMS LTD.,NAHARPOLY,499.75 Cr.,129.94 Cr.,Capital Goods
1275,523395,3M INDIA LTD.,3MINDIA,"33,654.79 Cr.","8,413.70 Cr.",Diversified
1276,523398,Johnson Controls-Hitachi Air Conditioning India Ltd,JCHAC,"3,098.40 Cr.",774.60 Cr.,Consumer Durables
1277,523405,JM FINANCIAL LTD.,JMFINANCIL,"7,825.35 Cr.","3,286.65 Cr.",Financial Services
1278,523411,ADC India Communications Limited,ADCINDIA,553.56 Cr.,149.46 Cr.,Telecommunication
1279,523419,TAMILNADU TELECOMMUNICATIONS LTD.,TNTELE,51.44 Cr.,18.52 Cr.,Telecommunication
1280,523425,SUNRAJ DIAMOND EXPORTS LTD.,SUNRAJDI,6.22 Cr.,3.67 Cr.,Consumer Durables
1281,523445,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,RIIL,"1,975.23 Cr.","1,046.87 Cr.",Services
1282,523449,SHARP INDIA LTD.,SHARP,177.72 Cr.,44.43 Cr.,Consumer Durables
1283,523457,Linde India Limited,LINDEINDIA,"71,246.01 Cr.","17,811.50 Cr.",Chemicals
1284,523465,IND BANK HOUSING LTD.,INDBNK,50.79 Cr.,24.89 Cr.,Financial Services
1285,523467,JAI MATA GLASS LTD.,JAIMATAG,18.00 Cr.,9.90 Cr.,Construction Materials
1286,523475,LOTUS CHOCOLATE CO.LTD.,LOTUSCHO,495.79 Cr.,138.82 Cr.,Fast Moving Consumer Goods
1287,523483,PACIFIC INDUSTRIES LTD.,PACIFICI,132.41 Cr.,43.69 Cr.,Consumer Durables
1288,523489,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.,CMMHOSP,27.80 Cr.,12.23 Cr.,Healthcare
1289,523519,UNIVERSAL OFFICE AUTOMATION LTD.,UNIOFFICE,6.80 Cr.,2.65 Cr.,Services
1290,523537,APM INDUSTRIES LTD.,APMIN,148.08 Cr.,47.39 Cr.,Textiles
1291,523539,PRECISION WIRES INDIA LTD.,PRECWIRE,"2,477.09 Cr.","1,015.61 Cr.",Capital Goods
1292,523550,KRYPTON INDUSTRIES LTD.,KRYPTONQ,73.56 Cr.,53.70 Cr.,Diversified
1293,523558,Swiss Military Consumer Goods Ltd,SWISSMLTRY,484.60 Cr.,126.00 Cr.,Consumer Durables
1294,523566,MARTIN BURN LTD.,MARBU,26.74 Cr.,9.09 Cr.,Realty
1295,523574,Future Enterprises Ltd,FEL,33.21 Cr.,18.27 Cr.,Consumer Services
1296,523586,INDIAN TONERS & DEVELOPERS LTD.,INDTONER,307.00 Cr.,95.17 Cr.,Chemicals
1297,523594,KUNSTSTOFFE INDUSTRIES LTD.,KUNSTOFF,19.68 Cr.,13.98 Cr.,Capital Goods
1298,523598,SHIPPING CORPORATION OF INDIA LTD.,SCI,"10,825.17 Cr.","3,897.06 Cr.",Services
1299,523606,SIKA INTERPLANT SYSTEMS LTD.,SIKA,843.92 Cr.,227.86 Cr.,Capital Goods
1300,523610,ITI LTD.,ITI,"28,129.97 Cr.","2,813.00 Cr.",Telecommunication
1301,523618,DREDGING CORPORATION OF INDIA LTD.,DREDGECORP,"2,310.00 Cr.",623.70 Cr.,Services
1302,523620,PHAARMASIA LTD.,PHRMASI,27.59 Cr.,7.17 Cr.,Healthcare
1303,523628,Poddar Housing and Development Ltd,PODDARHOUS,66.30 Cr.,24.53 Cr.,Realty
1304,523630,NATIONAL FERTILIZERS LTD.,NFL,"5,180.02 Cr.","1,295.00 Cr.",Chemicals
1305,523638,IP RINGS LTD.,IPRINGLTD,222.08 Cr.,95.49 Cr.,Automobile and Auto Components
1306,523642,PI Industries Ltd,PIIND,"57,269.80 Cr.","30,352.99 Cr.",Chemicals
1307,523648,PLASTIBLENDS INDIA LTD.,PLASTIBLEN,712.10 Cr.,249.24 Cr.,Chemicals
1308,523650,Yash Innoventures Ltd,YASHINNO,17.27 Cr.,10.88 Cr.,Services
1309,523652,Kkalpana Plastick Ltd,KKPLASTICK,11.70 Cr.,3.16 Cr.,Capital Goods
1310,523660,WATERBASE LTD.,WATERBASE,315.55 Cr.,91.51 Cr.,Fast Moving Consumer Goods
1311,523672,FLEX FOODS LTD.,FLEXFO,171.19 Cr.,61.63 Cr.,Fast Moving Consumer Goods
1312,523676,GOLKUNDA DIAMONDS & JEWELLERY LTD.,GOLKUNDIA,122.57 Cr.,22.06 Cr.,Consumer Durables
1313,523694,APCOTEX INDUSTRIES LTD.,APCOTEXIND,"2,316.95 Cr.",949.95 Cr.,Capital Goods
1314,523696,Fortis Malar Hospitals Limited,FORTISMLR,154.73 Cr.,49.51 Cr.,Healthcare
1315,523704,MASTEK LTD.,MASTEK,"8,554.67 Cr.","4,191.79 Cr.",Information Technology
1316,523708,EIMCO ELECON (INDIA) LTD.,EIMCOELECO,"1,307.09 Cr.",326.77 Cr.,Capital Goods
1317,523710,SAYAJI HOTELS LTD.,SAYAJIHOTL,554.53 Cr.,138.63 Cr.,Consumer Services
1318,523716,ASHIANA HOUSING LTD.,ASHIANA,"3,893.83 Cr.","1,362.84 Cr.",Realty
1319,523722,SVAM SOFTWARE LTD.,SVAMSOF,5.30 Cr.,4.56 Cr.,Information Technology
1320,523732,ECOBOARD INDUSTRIES LTD.,ECOBOAR,62.47 Cr.,26.86 Cr.,Consumer Durables
1321,523736,Dhunseri Ventures Ltd,DVL,"1,183.84 Cr.",284.12 Cr.,Diversified
1322,523752,Trans India House Impex Ltd,TIHIL,106.93 Cr.,13.90 Cr.,Capital Goods
1323,523754,Mahindra EPC Irrigation Ltd,MAHEPC,373.33 Cr.,171.73 Cr.,Capital Goods
1324,523782,Mitshi India Ltd,MITSHI,20.02 Cr.,16.82 Cr.,Services
1325,523790,SHUKRA JEWELLERS LTD.,SHUKJEW,6.38 Cr.,3.51 Cr.,Consumer Durables
1326,523792,MAZDA LTD.,MAZDA,581.33 Cr.,296.48 Cr.,Capital Goods
1327,523796,VICEROY HOTELS LTD.,VHLTD,369.22 Cr.,18.46 Cr.,Consumer Services
1328,523826,SOVEREIGN DIAMONDS LTD.,SOVERDIA,17.17 Cr.,6.01 Cr.,Consumer Durables
1329,523828,MENON BEARINGS LTD.,MENONBE,722.92 Cr.,202.42 Cr.,Automobile and Auto Components
1330,523832,Mukat Pipes Ltd.,MUKATPIP,16.63 Cr.,4.32 Cr.,Capital Goods
1331,523836,GUJARAT RAFFIA INDUSTRIES LTD.,GUJRAFFIA,21.62 Cr.,12.97 Cr.,Capital Goods
1332,523838,SIMPLEX INFRASTRUCTURES LTD.,SIMPLEXINF,795.71 Cr.,397.86 Cr.,Construction
1333,523840,INNOVATIVE TECH PACK LTD.,INNOVTEC,66.70 Cr.,17.34 Cr.,Capital Goods
1334,523842,Super Tannery Limited,SUPTANERY,100.20 Cr.,38.08 Cr.,Consumer Durables
1335,523844,Constronics Infra Ltd,CONSTRONIC,36.60 Cr.,30.01 Cr.,Services
1336,523850,AXTEL INDUSTRIES LTD.,AXTEL,"1,018.88 Cr.",478.88 Cr.,Capital Goods
1337,523888,V R WOODART LTD.,VRWODAR,11.03 Cr.,7.72 Cr.,Automobile and Auto Components
1338,523896,Avi Products India Ltd,APIL,8.27 Cr.,4.63 Cr.,Services
1339,524000,Poonawalla Fincorp Ltd,POONAWALLA,"37,554.09 Cr.","14,270.55 Cr.",Financial Services
1340,524013,HINDUSTAN FLUOROCARBONS LTD.,HINFLUR,32.38 Cr.,12.63 Cr.,Chemicals
1341,524019,Kingfa Science & Technology (India) Ltd,KINGFA,"2,423.55 Cr.",605.89 Cr.,Capital Goods
1342,524031,Patidar Buildcon Limited,PATIDAR,4.55 Cr.,3.60 Cr.,Realty
1343,524037,RAMA PHOSPHATES LTD.,RAMAPHO,322.49 Cr.,74.17 Cr.,Chemicals
1344,524038,VENLON ENTERPRISES LTD.,VENLONENT,28.26 Cr.,11.31 Cr.,Chemicals
1345,524051,POLYPLEX CORPORATION LTD.,POLYPLEX,"2,944.77 Cr.","1,413.49 Cr.",Capital Goods
1346,524075,ALBERT DAVID LTD.,ALBERTDAVD,679.98 Cr.,251.59 Cr.,Healthcare
1347,524080,HARYANA LEATHER CHEMICALS LTD.,HARLETH,36.95 Cr.,19.58 Cr.,Chemicals
1348,524091,Carysil Ltd,CARYSIL,"2,558.51 Cr.","1,432.76 Cr.",Consumer Durables
1349,524109,KABRA EXTRUSIONTECHNIK LTD.,KABRAEXTRU,"1,316.20 Cr.",434.35 Cr.,Capital Goods
1350,524129,VINYL CHEMICALS (INDIA) LTD.,VINYLINDIA,706.71 Cr.,318.02 Cr.,Chemicals
1351,524136,PEE CEE COSMA SOPE LTD.,PCCOSMA,110.59 Cr.,25.43 Cr.,Fast Moving Consumer Goods
1352,524156,TCM LTD.,TCMLMTD,38.84 Cr.,19.42 Cr.,Chemicals
1353,524164,IOL CHEMICALS & PHARMACEUTICALS LTD.,IOLCP,"2,345.28 Cr.",914.66 Cr.,Healthcare
1354,524174,KESAR PETROPRODUCTS LTD.,KESARPE,113.11 Cr.,40.72 Cr.,Chemicals
1355,524200,VINATI ORGANICS LTD.,VINATIORGA,"16,844.44 Cr.","4,211.11 Cr.",Chemicals
1356,524202,LACTOSE (INDIA) LTD.,LACTOSE,212.12 Cr.,97.58 Cr.,Healthcare
1357,524204,TEESTA AGRO INDUSTRIES LTD.,TEEAI,53.58 Cr.,29.47 Cr.,Chemicals
1358,524208,AARTI INDUSTRIES LTD.,AARTIIND,"27,162.43 Cr.","14,939.34 Cr.",Chemicals
1359,524210,PENTOKEY ORGANY (INDIA) LTD.,PNTKYOR,35.78 Cr.,6.80 Cr.,Chemicals
1360,524212,WANBURY LTD.,WANBURY,514.60 Cr.,303.61 Cr.,Healthcare
1361,524218,RESONANCE SPECIALTIES LTD.,RESONANCE,141.15 Cr.,56.46 Cr.,Chemicals
1362,524226,GUJARAT AMBUJA EXPORTS LTD.,GAEL,"7,868.50 Cr.","2,360.55 Cr.",Fast Moving Consumer Goods
1363,524230,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,RCF,"8,371.87 Cr.","2,092.97 Cr.",Chemicals
1364,524280,KOPRAN LTD.,KOPRAN,"1,228.89 Cr.",688.18 Cr.,Healthcare
1365,524288,AIMCO PESTICIDES LTD.,AIMCOPEST,96.67 Cr.,45.43 Cr.,Chemicals
1366,524314,GUJARAT TERCE LABORATORIES LTD.,GUJTERC,48.08 Cr.,30.29 Cr.,Healthcare
1367,524322,KABRA DRUGS LTD.,KABRADG,3.16 Cr.,3.16 Cr.,Healthcare
1368,524324,SEYA INDUSTRIES LTD.,SEYAIND,61.91 Cr.,21.67 Cr.,Chemicals
1369,524330,JAYANT AGRO-ORGANICS LTD.,JAYAGROGN,729.90 Cr.,211.67 Cr.,Chemicals
1370,524332,BCL Industries Ltd,BCLIND,"1,588.95 Cr.",540.24 Cr.,Fast Moving Consumer Goods
1371,524336,SHREE HARI CHEMICALS EXPORT LTD.,SHHARICH,35.56 Cr.,14.94 Cr.,Chemicals
1372,524342,INDO BORAX & CHEMICALS LTD.,INDOBORAX,580.67 Cr.,232.27 Cr.,Chemicals
1373,524348,AARTI DRUGS LTD.,AARTIDRUGS,"4,631.23 Cr.","1,667.24 Cr.",Healthcare
1374,524370,BODAL CHEMICALS LTD.,BODALCHEM,998.27 Cr.,419.27 Cr.,Chemicals
1375,524372,Orchid Pharma Ltd,ORCHPHARMA,"5,501.75 Cr.","1,650.53 Cr.",Healthcare
1376,524394,VIMTA LABS LTD.,VIMTALABS,"1,202.42 Cr.",396.80 Cr.,Healthcare
1377,524396,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,BIOFILCHEM,113.53 Cr.,60.17 Cr.,Healthcare
1378,524400,ISHITA DRUGS & INDUSTRIES LTD.,ISHITADR,21.07 Cr.,10.74 Cr.,Healthcare
1379,524404,MARKSANS PHARMA LTD.,MARKSANS,"7,803.48 Cr.","3,511.57 Cr.",Healthcare
1380,524408,UNIVERSAL STARCH-CHEM ALLIED LTD.,UNIVSTAR,74.34 Cr.,31.22 Cr.,Fast Moving Consumer Goods
1381,524412,AAREY DRUGS & PHARMACEUTICALS LTD.,AAREYDRUGS,139.41 Cr.,69.71 Cr.,Healthcare
1382,524414,NORRIS MEDICINES LTD.,NORRIS,12.67 Cr.,8.36 Cr.,Services
1383,524434,ASIAN PETROPRODUCTS & EXPORTS LTD.,ASINPET,13.00 Cr.,5.72 Cr.,Chemicals
1384,524440,CAMEX LTD.,CAMEXLTD,46.34 Cr.,21.78 Cr.,Chemicals
1385,524444,Evexia Lifecare Ltd,EVEXIA,177.00 Cr.,159.30 Cr.,Fast Moving Consumer Goods
1386,524458,INDO EURO INDCHEM LTD.,INDOEURO,11.41 Cr.,5.02 Cr.,Chemicals
1387,524470,SYNCOM FORMULATIONS (INDIA) LTD.,SYNCOMF,"1,297.20 Cr.",635.63 Cr.,Healthcare
1388,524480,RIDDHI SIDDHI GLUCO BIOLS LTD.,RIDDHI,522.35 Cr.,130.59 Cr.,Services
1389,524488,SVC INDUSTRIES Ltd,SVCIND,64.91 Cr.,33.75 Cr.,Services
1390,524494,IPCA LABORATORIES LTD.,IPCALAB,"33,954.56 Cr.","17,995.91 Cr.",Healthcare
1391,524500,KILITCH DRUGS (INDIA) LTD.,KILITCH,576.71 Cr.,167.25 Cr.,Healthcare
1392,524502,RAAJ MEDISAFE INDIA LTD.,RAAJMEDI,55.78 Cr.,14.50 Cr.,Capital Goods
1393,524506,CORAL LABORATORIES LTD.,CORALAB,136.94 Cr.,35.60 Cr.,Healthcare
1394,524516,BACIL PHARMA LTD.,BACPHAR,12.18 Cr.,6.94 Cr.,Healthcare
1395,524518,KREBS BIOCHEMICALS & INDUSTRIES LTD.,KREBSBIO,157.41 Cr.,42.50 Cr.,Healthcare
1396,524520,KMC SPECIALITY HOSPITALS (INDIA) LTD.,KMCSHIL,"1,483.75 Cr.",356.10 Cr.,Healthcare
1397,524522,LAFFANS PETROCHEMICALS LTD.,LAFFANSQ,39.52 Cr.,15.81 Cr.,Chemicals
1398,524534,BHASKAR AGROCHEMICALS LTD.,BHASKAGR,34.14 Cr.,12.97 Cr.,Chemicals
1399,524542,SUKHJIT STARCH & CHEMICALS LTD.,SUKHJITS,762.82 Cr.,244.10 Cr.,Fast Moving Consumer Goods
1400,524558,NEULAND LABORATORIES LTD.,NEULANDLAB,"8,960.20 Cr.","6,003.34 Cr.",Healthcare
1401,524564,GAYATRI BIOORGANICS LTD.,GAYATRIBI,35.89 Cr.,21.18 Cr.,Chemicals
1402,524570,PODDAR PIGMENTS LTD.,PODDARMENT,368.80 Cr.,125.39 Cr.,Chemicals
1403,524572,PHARMAIDS PHARMACEUTICALS LTD.,PHARMAID,132.23 Cr.,85.95 Cr.,Healthcare
1404,524576,VIVID GLOBAL INDUSTRIES LTD.,VIVIDIND,16.32 Cr.,8.32 Cr.,Chemicals
1405,524580,PRIYA LTD.,PRIYALT,3.60 Cr.,0.83 Cr.,Services
1406,524582,TIRUPATI STARCH & CHEMICALS LTD.,TIRUSTA,165.65 Cr.,53.01 Cr.,Fast Moving Consumer Goods
1407,524590,Hemo Organic Limited,HEMORGANIC,4.21 Cr.,3.50 Cr.,Services
1408,524592,JD ORGOCHEM LTD.,JDORGOCHEM,13.20 Cr.,4.75 Cr.,Chemicals
1409,524594,ASHOK ALCO-CHEM LTD.,AEONXDIGI,50.44 Cr.,22.19 Cr.,Metals & Mining
1410,524598,AKSHARCHEM (INDIA) LTD.,AKSHARCHEM,224.44 Cr.,80.80 Cr.,Chemicals
1411,524602,Bandaram Pharma Packtech Ltd,BANDARAM,41.52 Cr.,10.38 Cr.,Healthcare
1412,524606,BERYL DRUGS LTD.,BERLDRG,17.78 Cr.,13.16 Cr.,Healthcare
1413,524614,IEL Ltd,INDXTRA,25.50 Cr.,14.02 Cr.,Fast Moving Consumer Goods
1414,524622,iStreet Network Limited,ISTRNETWK,4.15 Cr.,2.24 Cr.,Consumer Services
1415,524624,GAGAN GASES LTD.,GAGAN,10.30 Cr.,6.49 Cr.,Chemicals
1416,524628,PARKER AGROCHEM EXPORTS LTD.,PARKERAC,13.00 Cr.,5.98 Cr.,Services
1417,524632,Shukra Pharmaceuticals Ltd,SHUKRAPHAR,408.98 Cr.,200.40 Cr.,Healthcare
1418,524634,ALUFLUORIDE LTD.,ALUFLUOR,396.89 Cr.,158.76 Cr.,Chemicals
1419,524636,Oxygenta Pharmaceutical Ltd,OXYGENTAPH,132.76 Cr.,47.79 Cr.,Healthcare
1420,524640,ARCHIT ORGANOSYS LTD.,ARCHITORG,93.98 Cr.,35.71 Cr.,Chemicals
1421,524642,Sikozy Realtors Limited,SIKOZY,4.28 Cr.,3.30 Cr.,Realty
1422,524648,INDO AMINES LTD.,INDOAMIN,978.10 Cr.,254.31 Cr.,Chemicals
1423,524652,IND-SWIFT LTD.,INDSWFTLTD,133.95 Cr.,58.94 Cr.,Healthcare
1424,524654,NATURAL CAPSULES LTD.,NATCAPSUQ,331.01 Cr.,139.02 Cr.,Healthcare
1425,524661,WELCURE DRUGS & PHARMACEUTICALS LTD.,WELCURE,6.58 Cr.,6.58 Cr.,Healthcare
1426,524663,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPORATION LTD.,BIBCL,138.87 Cr.,56.94 Cr.,Healthcare
1427,524667,SAVITA OIL TECHNOLOGIES LTD.,SOTL,"4,077.96 Cr.","1,141.83 Cr.","Oil, Gas & Consumable Fuels"
1428,524669,HESTER BIOSCIENCES LTD.,HESTERBIO,"1,437.49 Cr.",646.87 Cr.,Healthcare
1429,524675,KABSONS INDUSTRIES LTD.,KABSON,34.35 Cr.,10.99 Cr.,Services
1430,524687,BASANT AGRO TECH (INDIA) LTD.,BASANTGL,181.53 Cr.,83.50 Cr.,Chemicals
1431,524703,SANDU PHARMACEUTICALS LTD.,SANDUPHQ,59.22 Cr.,32.57 Cr.,Healthcare
1432,524709,NACL Industries Ltd,NACLIND,"1,296.59 Cr.",246.35 Cr.,Chemicals
1433,524711,Vista Pharmaceuticals Ltd.,VISTAPH,49.93 Cr.,21.47 Cr.,Healthcare
1434,524715,SUN PHARMACEUTICAL INDUSTRIES LTD.,SUNPHARMA,"3,60,911.15 Cr.","1,62,410.02 Cr.",Healthcare
1435,524717,TITAN BIOTECH LTD.,TITANBIO,420.66 Cr.,147.23 Cr.,Chemicals
1436,524727,Span Divergent Ltd,SDL,7.82 Cr.,2.34 Cr.,Healthcare
1437,524731,JENBURKT PHARMACEUTICALS LTD.,JENBURPH,329.30 Cr.,167.94 Cr.,Healthcare
1438,524742,CAPLIN POINT LABORATORIES LTD.,CAPLIPOINT,"10,255.55 Cr.","2,769.00 Cr.",Healthcare
1439,524743,FISCHER CHEMIC LTD.,FISCHER,"2,834.70 Cr.",198.43 Cr.,Chemicals
1440,524748,LINK PHARMA CHEM LTD.,LINKPH,19.38 Cr.,9.50 Cr.,Chemicals
1441,524752,Combat Drugs Ltd.,DECIPHER,16.35 Cr.,13.25 Cr.,Healthcare
1442,524768,EMMESSAR BIOTECH & NUTRITION LTD.,EMMESSA,21.13 Cr.,8.45 Cr.,Chemicals
1443,524774,NGL FINE-CHEM LTD.,NGLFINE,"1,630.66 Cr.",440.28 Cr.,Healthcare
1444,524790,EVEREST ORGANICS LTD.,EVERESTO,106.16 Cr.,27.60 Cr.,Healthcare
1445,524804,AUROBINDO PHARMA LTD.,AUROPHARMA,"66,278.45 Cr.","31,813.65 Cr.",Healthcare
1446,524808,PHYTO CHEM (INDIA) LTD.,PHYTO,14.62 Cr.,8.77 Cr.,Chemicals
1447,524816,NATCO PHARMA LTD.,NATCOPHARM,"18,470.71 Cr.","9,235.35 Cr.",Healthcare
1448,524818,DYNAMIC INDUSTRIES LTD.,DYNAMIND,22.11 Cr.,11.05 Cr.,Chemicals
1449,524820,PANAMA PETROCHEM LTD.,PANAMAPET,"2,029.26 Cr.",771.12 Cr.,"Oil, Gas & Consumable Fuels"
1450,524824,BAL PHARMA LTD.,BALPHARMA,158.33 Cr.,76.00 Cr.,Healthcare
1451,524828,BDH INDUSTRIES LTD.,BDH,178.10 Cr.,76.58 Cr.,Healthcare
1452,526001,JAUSS POLYMERS LTD.,JAUSPOL,3.09 Cr.,1.76 Cr.,Capital Goods
1453,526025,Globus Constructors & Developers Limited,GLOBUSCON,170.19 Cr.,44.25 Cr.,Power
1454,526027,CUBEX TUBINGS LTD.,CUBEXTUB,175.24 Cr.,98.13 Cr.,Capital Goods
